Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: Channel 1 mean,Nucleus: Channel 1 sum,Nucleus: Channel 1 std dev,Nucleus: Channel 1 max,Nucleus: Channel 1 min,Nucleus: Channel 1 range,Nucleus: Channel 2 mean,Nucleus: Channel 2 sum,Nucleus: Channel 2 std dev,Nucleus: Channel 2 max,Nucleus: Channel 2 min,Nucleus: Channel 2 range,Nucleus: Channel 3 mean,Nucleus: Channel 3 sum,Nucleus: Channel 3 std dev,Nucleus: Channel 3 max,Nucleus: Channel 3 min,Nucleus: Channel 3 range,Nucleus: Channel 4 mean,Nucleus: Channel 4 sum,Nucleus: Channel 4 std dev,Nucleus: Channel 4 max,Nucleus: Channel 4 min,Nucleus: Channel 4 range
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,13635e81-a5d8-4b34-93b9-0d99999e77d4,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,139.77,258.49,96.2037,39.1134,0.7902,15.7688,7.9778,0.8604,79.6,23880,47.3109,213,14,199,3.89,1167,2.5363,13,0,13,9.0967,2729,5.1998,42,1,41,55.3233,16597,23,98,6,92
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,86992329-881f-44d1-98ee-ce0ea0f42e8f,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,62.4,258.16,84.259,35.9811,0.8179,13.7152,7.9477,0.7968,114.8244,30084,76.4158,221,12,209,7.0611,1850,2.7186,14,1,13,8.9008,2332,5.0162,23,0,23,10.6985,2803,13.2774,81,1,80
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,16c0950c-372c-4b64-9ec6-51f1318d0da5,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,193.77,257.08,52.6215,26.4666,0.944,8.8399,8.0915,0.2893,86.3095,14500,34.8636,190,14,176,2.3155,389,1.5287,7,0,7,10.7143,1800,6.0597,34,1,33,26.7262,4490,6.7253,40,9,31
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,b92a0a68-2237-41e2-910b-73dbe8d91d29,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,267.4,258.39,67.4717,29.6066,0.9673,9.7252,9.023,0.2798,79.6462,16885,36.4507,199,25,174,4.434,940,2.8452,12,0,12,9.2311,1957,4.8551,32,0,32,44.4623,9426,10.4842,63,18,45
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,d10efe52-fe3e-4639-982e-7f446a26947a,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,10.69,261.25,68.4402,31.3235,0.8766,10.6898,8.9934,0.4559,42.6465,9169,27.8631,165,18,147,3.6744,790,2.0269,9,0,9,9.6837,2082,5.0086,29,1,28,35.9395,7727,9.799,59,8,51
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,ca87648f-ec29-4b3d-8657-6c5685cabd7c,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,118.48,260.47,56.8183,27.7165,0.9294,9.0439,8.5089,0.2674,61.3224,11222,29.2498,172,11,161,3.2842,601,2.119,8,0,8,10.6557,1950,5.0172,23,1,22,44.6776,8176,12.1262,64,9,55
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,ca9897e1-0a24-412a-8e22-608911859ed0,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,162.65,263.53,76.1882,32.7926,0.8903,12.6291,7.7732,0.7725,139.2273,33693,71.9571,217,12,205,4.9711,1203,3.773,17,0,17,8.2149,1988,5.0363,29,0,29,8.5661,2073,5.4702,35,1,34
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,9fe5afc5-1908-48d7-88f1-136d8ddf5f10,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,86.95,265.41,53.2672,26.6999,0.939,9.5419,7.4325,0.6068,44.0723,7316,21.7419,123,16,107,3.1506,523,2.0438,9,0,9,10.3916,1725,4.6342,29,1,28,34.4458,5718,7.8736,54,10,44
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,32b31391-5efd-418c-a777-9b412fae5aaf,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,42.88,266.19,80.385,32.0124,0.9857,10.876,9.268,0.499,67.8964,17042,43.6432,205,14,191,3.6454,915,2.4228,11,0,11,8.4741,2127,4.7777,24,1,23,29.5896,7427,10.8482,65,9,56
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,d05b944d-299b-46f8-b407-b9437f1ee0c2,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,103.12,267.44,96.5266,37.0505,0.8836,13.2853,9.7173,0.691,77.1794,23231,36.0427,189,22,167,4.3389,1306,2.8492,16,0,16,12.0831,3637,6.2126,30,1,29,57.9103,17431,16.1667,93,20,73
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,0448ad11-5de3-4e54-803a-9b0a520c2122,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,258.03,269.08,80.385,36.3735,0.7635,14.2238,6.9556,0.8749,63.7216,16249,29.8829,180,21,159,3.4314,875,2.3499,13,0,13,8.7608,2234,5.2446,30,1,29,45.3569,11566,19.1135,74,13,61
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,2b09f6ff-c835-4514-9bd9-a9897c6be9e1,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,222.46,269.05,85.8731,34.3231,0.916,11.6675,9.9102,0.3176,95.0515,25854,39.9159,198,19,179,4.5846,1247,2.5944,12,0,12,15.6213,4249,7.1978,38,2,36,32.4007,8813,11.0846,56,6,50
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,52f70609-cc83-435e-a7bd-476c60ecab9c,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,75.29,268.59,40.0311,23.4237,0.9168,7.6926,7.0589,0.3173,32.1094,4110,7.2701,55,16,39,6.3203,809,2.5002,13,1,12,7.3203,937,3.8576,21,1,20,13.7031,1754,8.5356,37,1,36
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,b136ab1e-0b49-4638-9f6c-455153666843,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,198.67,271.73,84.9046,34.9119,0.8754,13.4143,7.8268,0.7991,77.4962,20614,46.3138,209,12,197,3.4398,915,2.0258,10,0,10,5.4436,1448,3.3957,16,0,16,14.1917,3775,8.5502,48,1,47
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,8eca7fa7-67a0-4070-bd03-6d535a3336d7,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,178.91,274.94,112.0225,42.2087,0.7902,17.0253,8.7994,0.8561,83.477,29050,57.0981,214,8,206,6.523,2270,3.327,15,0,15,7.6034,2646,4.4383,23,0,23,12.9598,4510,11.249,62,1,61
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,b2057717-284f-4cbc-90ab-a12998e646ff,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,235.28,270.35,36.8028,23.7598,0.8192,8.5987,5.7742,0.7458,84.2069,9768,45.2236,203,21,182,12.0086,1393,3.4503,19,5,14,8.7586,1016,5.9777,26,0,26,24.069,2792,11.8474,57,8,49
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,9bf964ef-ae28-4510-ac22-9828249848e7,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,27.11,272.74,126.227,45.9319,0.7519,17.9736,8.8911,0.877,72.3477,28505,43.1143,216,14,202,3.6624,1443,2.3671,11,0,11,7.9492,3132,4.7376,28,0,28,37.7411,14870,15.187,72,6,66
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,876f55c5-c7de-4300-80af-1443909897ef,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,242.23,274.77,69.0859,31.2739,0.8876,10.4477,8.6303,0.555,98.986,21282,49.5873,206,14,192,5.6698,1219,3.6911,15,0,15,10.5349,2265,4.6822,24,1,23,15.9395,3427,8.9281,35,0,35
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,e66ba45b-5fe6-47ff-8661-57bbb74a57f0,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,275.74,280.23,169.4864,56.7972,0.6602,22.3208,10.7118,0.913,93.7316,49584,42.2914,208,18,190,3.8658,2045,2.2384,11,0,11,7.7467,4098,4.7374,28,0,28,28.9905,15336,11.6725,61,1,60
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,2372256e-fe3c-40c4-a2e9-f8683be2ac89,Detection,,Ctip2+: Cux1-: RORB-,Annotation,Polygon,169.18,274.33,34.5429,22.4901,0.8582,7.6275,6.2436,0.5677,114.1273,12554,44.3475,210,42,168,25.7818,2836,6.9128,36,9,27,10.8364,1192,5.1519,37,3,34,9.5364,1049,4.5083,22,1,21
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,f17f7f9f-87ad-4a34-b320-05d0eaa23bba,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,158.43,280.36,132.3608,46.6519,0.7642,17.0867,10.9442,0.8105,96.7506,39958,44.0436,210,16,194,5.7676,2382,4.2545,27,0,27,19.4528,8034,6.0976,39,6,33,48.7482,20133,17.5805,89,3,86
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,51777395-67ac-4758-8c57-9ee67ce3a2cb,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,54.62,279.97,45.842,24.7517,0.9403,8.9704,6.4699,0.6581,69.7676,9907,28.1812,160,20,140,4.1972,596,2.2823,11,0,11,19.5493,2776,7.621,35,4,31,43.1901,6133,13.2889,66,12,54
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,fbde5f4f-482e-4af7-ab8d-8a45c4a0121d,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,251.57,280.48,55.8498,28.1674,0.8846,10.308,7.3611,0.6066,113.9096,20162,44.0006,210,31,179,3.6836,652,2.1297,14,0,14,13.1186,2322,5.2551,34,4,30,24.7966,4389,8.2616,55,6,49
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,a1ed5716-093d-49c9-9188-1170d054b2ee,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,63.39,283.39,87.4873,35.3578,0.8794,12.0332,9.7918,0.5863,101.5855,27936,67.3806,218,14,204,5.96,1639,2.9759,15,0,15,10.4764,2881,6.6521,34,0,34,19.7236,5424,18.6278,64,1,63
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,e3e5df4e-5c68-4cae-b0ac-569e58b20b2d,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,225.28,281.54,54.2357,26.7557,0.9521,9.0787,7.6085,0.5121,72.0409,12319,35.4682,199,18,181,2.8889,494,2.0933,11,0,11,17.9298,3066,6.1726,32,4,28,36.1754,6186,9.0686,52,11,41
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,497cf57d-d89c-4461-a4df-734efe05356b,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,140.91,283.59,78.1252,34.2084,0.8389,11.9248,9.4251,0.6201,46.4618,11569,26.2433,189,14,175,3.4699,864,2.6851,12,0,12,10.5502,2627,6.4118,31,0,31,65.7871,16381,12.0733,88,36,52
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,86c95df6-d743-49fe-be30-4ffb6c50f99e,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,127.31,284.49,96.8494,35.9535,0.9415,13.0046,9.1067,0.7078,64.8974,19599,33.4626,190,14,176,5.3775,1624,3.5703,13,0,13,10.5596,3189,4.4864,30,1,29,36.4702,11014,19.4768,72,1,71
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,4c4673cf-0841-4a65-997a-0923c167da1f,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,259.04,284.55,41.9681,26.7992,0.7343,9.7853,6.4973,0.7266,86.073,11792,38.2183,206,20,186,5.3796,737,2.1562,11,1,10,7.7518,1062,4.1281,21,1,20,45.1679,6188,13.2657,74,10,64
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,5a33959f-84be-49ee-80a4-bb84363dcf0c,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,7.819,285.67,78.448,34.2836,0.8387,13.4364,8.0401,0.7966,76.246,18909,34.9011,207,23,184,3.6976,917,2.3554,10,0,10,14.7258,3652,4.888,27,4,23,40.1694,9962,15.0549,68,7,61
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,66e48afd-2b96-4206-87d9-136b428f26bd,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,40.04,288.33,113.9594,41.7174,0.8229,15.5615,8.8399,0.8217,101.4972,36539,46.4516,213,17,196,2.7111,976,1.8343,9,0,9,9.1472,3293,5.452,36,1,35,22.9861,8275,8.3787,40,3,37
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,be175545-ffca-436f-a5da-d7118ccfe002,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,239.52,287.28,64.5663,32.5328,0.7666,12.3297,7.4996,0.7416,62.3073,12773,33.7379,187,12,175,3.2098,658,1.9453,9,0,9,9.2439,1895,4.7742,29,1,28,64.639,13251,14.3009,88,17,71
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,ab219623-48a0-43f1-a2d0-c55b6602a227,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,103.59,287.55,154.6362,48.355,0.8311,17.4621,12.2085,0.7832,114.2735,54737,62.704,226,9,217,6.4864,3107,3.4379,17,0,17,14.6639,7024,6.43,31,1,30,24.1795,11582,15.5252,61,1,60
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,2882d963-f182-45b1-85b5-ba4ba8c984e0,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,192.79,286.61,128.164,51.3877,0.6099,21.1106,8.9364,0.9238,61.424,25061,32.2885,176,19,157,4.1397,1689,2.5685,11,0,11,9.9902,4076,6.0477,45,0,45,40.8799,16679,13.1802,71,14,57
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,09ae0f11-83a0-4e9c-977b-a2f7f3484c70,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,210.55,289.68,97.4951,38.2289,0.8383,13.3638,9.432,0.6891,63.1429,19448,37.4455,203,15,188,3.8377,1182,2.2871,12,0,12,18.3669,5657,7.2954,41,5,36,57.1526,17603,17.3832,89,15,74
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,9473f8c6-deb5-4399-bbf0-fe14a5032573,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,74.33,290.25,100.7234,36.9027,0.9294,12.9889,10.2767,0.525,106.8185,33541,48.1879,214,18,196,5.9204,1859,3.2009,16,0,16,19.2484,6044,7.3889,48,6,42,54.2516,17035,17.3738,87,10,77
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,eb7d5475-5fae-41f5-986a-aeeae2e4cae2,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,22.97,295.54,70.0544,41.2946,0.5162,17.4042,6.5857,0.9448,57.4955,12764,31.9105,190,20,170,3.1306,695,1.9741,10,0,10,10.2297,2271,5.1998,28,1,27,68.8468,15284,15.2797,94,36,58
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,0531e3d0-684a-41c0-9648-fdb66f320bfc,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,169.26,297.08,104.9202,46.1761,0.6184,18.1456,9.6219,0.8707,73.6341,24152,38.2858,204,9,195,4.3445,1425,2.4219,11,0,11,9.1616,3005,4.9648,30,1,29,41.9024,13744,24.0577,83,3,80
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,8352ca36-58d8-406e-b9b8-b233122f2840,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,253.31,293.75,50.3617,26.3382,0.9123,8.7942,7.7872,0.3969,72.7423,11857,38.9383,195,16,179,2.6503,432,2.0413,8,0,8,12.8344,2092,3.7864,22,4,18,65.3129,10646,15.6005,88,12,76
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,18db746e-996f-4dd9-b5de-313bf54745f1,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,87.92,294.57,33.5745,21.8632,0.8827,7.6978,5.8267,0.4594,46.2844,5045,15.888,113,31,82,7.0734,771,2.3715,13,1,12,20.1009,2191,4.6883,36,13,23,52.6422,5738,9.1969,72,33,39
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,f97c68fe-d7be-4239-8d42-2722bb9f1449,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,13.96,298.24,92.3298,36.601,0.8661,12.0087,10.7385,0.3235,83.831,24311,42.4881,216,23,193,3.9207,1137,2.2347,9,0,9,9.8655,2861,5.2901,28,1,27,44.6862,12959,13.0578,78,17,61
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,fb5626fa-95dd-4515-a85a-cb505d4db5d8,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,155.2,296.32,41.3224,23.7533,0.9203,8.7912,6.25,0.6897,65.4511,8705,29.386,149,17,132,4.7068,626,2.3542,15,1,14,8.7669,1166,4.1758,25,1,24,22.8722,3042,5.5955,33,9,24
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,08f1baa3-e298-47f1-b248-4d67313d3fd3,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,267.5,296.13,15.8187,14.6448,0.9269,5.397,3.8608,0.7158,67.6731,3519,29.6362,141,30,111,5.1154,266,1.9469,11,2,9,10.0192,521,3.6862,21,2,19,18.9038,983,4.1927,28,11,17
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,f3602330-dcb3-4fd6-88f0-b0bb5dab50d2,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,188.74,298.06,47.779,25.9539,0.8913,9.2016,6.9294,0.6948,50.1788,7577,30.872,165,18,147,3.4768,525,1.8068,9,0,9,14.3576,2168,4.3579,26,4,22,37.0662,5597,8.7534,52,11,41
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,400d5692-c7b2-4191-b0a4-8ef587a85978,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,34.7,300.35,61.0151,28.7073,0.9304,10.2885,8.1234,0.5999,96.3125,18492,44.6104,216,37,179,5.3021,1018,3.0924,13,0,13,12.0417,2312,4.9371,27,2,25,22.1042,4244,7.1666,41,5,36
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,d966aa96-f1a9-4eea-9ed8-c806a7942728,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,118.76,300.85,74.8969,30.873,0.9875,10.8468,8.8389,0.5531,82.1453,19222,47.2477,208,14,194,2.9957,701,2.4626,11,0,11,11.047,2585,4.2882,30,4,26,40.1923,9405,11.3077,57,8,49
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,357b33b4-801e-4cdc-ba60-4895360de697,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,283.34,299.3,8.0708,12.9667,0.6032,5.9127,1.7045,0.9452,102.8077,2673,22.7702,154,72,82,2.2308,58,1.8827,7,0,7,16.1154,419,7.7166,33,2,31,32.8462,854,5.9376,42,20,22
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,2288f251-e042-40d2-b6cd-61c0cd2c534d,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,223.98,301.91,81.3535,32.4079,0.9734,11.0741,9.3024,0.5357,90.7668,22964,56.9194,215,13,202,4.4941,1137,2.5998,12,0,12,21.5296,5447,5.8395,40,9,31,40.83,10330,14.4167,71,10,61
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,04b35f20-9b2a-42e0-9f38-c6eff23bbac8,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,133.59,307.23,114.2823,44.1421,0.737,16.7116,9.1885,0.8728,57.433,20561,26.923,187,17,170,3.4749,1244,2.5565,18,0,18,10.4749,3750,5.6661,34,1,33,26.8603,9616,11.8934,50,4,46
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,9c08134c-c1d1-48cd-a19f-6ac148d0e37a,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,275.04,306.09,96.2037,40.2902,0.7447,15.6264,9.8628,0.7969,104.6523,31605,41.7788,204,23,181,4.298,1298,2.7396,13,0,13,14.3046,4320,7.0997,35,1,34,37.0364,11185,14.6354,73,12,61
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,c8a4186c-86b3-410d-a8cb-daaa1cc3ebbe,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,243.77,305.62,62.9521,29.8305,0.889,11.0182,8.339,0.575,127.5829,25389,69.7742,214,15,199,4.5377,903,3.1523,13,0,13,7.6633,1525,4.6048,28,0,28,7.6583,1524,8.589,51,0,51
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,4f4b743c-bc47-40ee-91ac-50c14c59cd92,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,55.56,309.05,110.4083,39.681,0.8811,14.5483,9.5023,0.7558,94.186,32400,45.3921,213,14,199,3.9913,1373,2.883,14,0,14,8.2151,2826,4.2584,22,1,21,13.5669,4667,7.7814,44,1,43
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,d89e3ebc-a829-4c06-bee1-d4ea436d4633,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,104.21,306.09,49.3932,26.1517,0.9076,8.6701,7.7788,0.3546,45.3899,7217,20.5401,127,22,105,2.6164,416,1.5863,7,0,7,16.761,2665,4.4529,28,7,21,65.7987,10462,13.9046,85,24,61
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,786d4cd0-51af-4062-ab12-8c11f0bf6e82,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,93.65,306.68,67.1489,30.0593,0.9339,10.3947,8.3068,0.5737,52.5829,11095,33.002,201,13,188,5.2085,1099,2.773,14,0,14,12.6493,2669,4.246,25,2,23,38.4929,8122,14.0226,63,7,56
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,cdd3d11f-1b5f-4c3f-bcb5-e34089f38dec,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,182.37,312.16,152.3764,49.5891,0.7787,17.5007,13.1054,0.6937,94.1176,44800,39.0784,207,12,195,4.3697,2080,2.8716,13,0,13,10.3971,4949,5.5067,32,0,32,33.6786,16031,27.1152,93,1,92
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,2bd4e2de-0754-4273-8307-342dbdcdc2ea,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,77.5,307.96,49.0704,26.0517,0.9086,8.568,7.5149,0.3219,76.9551,12005,36.2823,202,19,183,3.25,507,2.2793,10,0,10,13.2372,2065,5.4537,29,1,28,40.2308,6276,15.9781,71,6,65
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,4fd1e709-5009-4383-8a9f-3f8838908987,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,149.1,308.71,93.9439,36.8938,0.8673,14.2949,9.0137,0.7663,75.0034,22126,35.0026,198,28,170,4.1898,1236,2.9734,13,0,13,10.4881,3094,6.058,43,1,42,59.9763,17693,12.3254,85,25,60
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,5b3bedc8-74d0-4f0c-963b-ebe637d1eb9b,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,263.82,309.47,53.59,28.4907,0.8296,11.4075,6.4431,0.7788,71.5088,12228,36.1624,197,16,181,4.5556,779,2.4902,12,0,12,14.3743,2458,5.9081,31,4,27,34.3567,5875,11.6122,65,12,53
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,ab980c45-b557-4c9b-8281-e592bd20f6a5,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,162.96,313.75,80.385,35.0003,0.8246,11.846,9.4033,0.5108,86.4167,21777,45.7117,204,13,191,4.8056,1211,2.6219,12,0,12,11.9405,3009,4.7655,28,2,26,45.8611,11557,13.9613,78,15,63
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,3dc44a9d-c494-4c43-a6e2-41717d41b1fb,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,239.04,314.52,80.7078,35.2504,0.8162,12.8182,8.1155,0.7731,93.2669,23410,38.6959,201,22,179,4.7331,1188,3.1171,16,0,16,15.6375,3925,6.7929,41,2,39,37.4701,9405,23.175,79,7,72
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,988b36e8-f50d-402f-9fa0-b1d6eb36c059,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,201.94,312.64,72.3142,31.678,0.9056,11.1611,8.7546,0.6021,50.2719,11462,30.9166,168,16,152,6.9342,1581,2.5723,14,1,13,12.6316,2880,4.0802,29,5,24,37.9079,8643,11.2209,55,8,47
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,4a9b9baf-caf0-401e-9e65-b097674d1313,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,68.6,314.08,78.7708,34.253,0.8437,12.5301,8.2571,0.7263,101.7085,25122,44.128,216,27,189,4.5992,1136,2.8193,13,0,13,13.1255,3242,5.5271,39,1,38,52.8016,13042,14.4353,80,10,70
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,d6508609-7652-4a97-ba12-e69b90fe57f8,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,38.2,313.71,61.3379,28.3787,0.9571,9.4474,8.4796,0.4246,119.342,23033,50.1819,207,24,183,3.4508,666,1.9173,11,0,11,18.8808,3644,6.914,39,3,36,40.7461,7864,15.7769,70,7,63
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,27e9e82a-8920-4f60-81e7-277853218abd,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,226.78,313.49,51.9758,27.1969,0.883,9.5491,7.7549,0.5144,68.0061,11085,32.0498,184,32,152,2.7301,445,1.9407,10,0,10,19.9202,3247,4.2918,32,10,22,60.3006,9829,9.7348,80,37,43
MAX_50981_1F_KO_S3L_Merged.tif_rotated.tif_subtracted.tif,9c3763fe-c09b-4845-814f-5b3ddd14e7c7,Detection,,Ctip2-: Cux1+: RORB+,Annotation,Polygon,251.24,316.85,63.5978,29.7763,0.9014,10.961,7.6084,0.7026,96.795,19359,45.8918,201,20,181,4.86,972,2.692,13,0,13,17.54,3508,7.4049,35,3,32,60.16,12032,15.2614,88,25,63
